"","Unique_Id_Fin","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"45","SITTING 22",0.276476360915254,-0.0141949806118644,-0.112575361915254,0.350438274745763,0.286149025898305,0.481030902440678,0.0737145697118644,-0.00293795030084746,-0.00417928437016949,-0.0434407888389831,-0.078232880220339,0.0948621509576271,-0.0950128636101695,-0.0399783782013559,-0.0609975254661017,-0.926395486271186,-0.926395486271186,-0.976795220169491,-0.92345820661017,-0.98317157559322,-0.965189430508475,-0.933135180847458,-0.946495764067797,-0.223710618413881,-0.064507541820339,-0.0435803716779661,-0.97585177220339,-0.966688882542373,-0.972348314067797,0.1361758596,-0.119929106520339,-0.00835993168983051,-0.965372247966102,-0.952487584576271,-0.940013953050847,-0.0780202687218644,-0.315802933252542,-0.135746809642373,-0.934622645932203,-0.0919553894416949,-0.969125952033898,0.231632360023729,-0.939856856949153,-0.168939282283051,-0.975114838305085,0.102179940186441,-0.961665066949153,-0.912521523389831,-0.918728029491525,-0.943261768474576,-0.943763804001695,-0.929087733220339,-0.976547956610169,-0.966981397288136,-0.976009593898305,-0.969332128813559,-0.941723544067797,-0.934206759152542,-0.980193053559322,-0.977730150338983,-0.981033008305085,-0.907090667677966,-0.907090667677966,-0.967575210338983,-0.916844899491525,-0.973659706779661,-0.960553963559322,-0.90816622559322,-0.911288374067797,-0.97963943,-0.969902785084746,-0.978404347627119,-0.970749286949153,-0.936839579491525,-0.938509651864407,-0.908344322559322,-0.964719243559322,-0.91728650220339,-0.973456244067797
"46","SITTING 23",0.274102723695652,-0.0193062259507246,-0.102614781130435,-0.0992628088405797,0.351018265608696,0.704648199488406,0.0842914634927536,0.0146488957382319,-0.00984930061318841,-0.0106422868736232,-0.107627410188406,0.111636783478261,-0.10294068284058,-0.0366376992913044,-0.0624550413884058,-0.946596583188406,-0.946596583188406,-0.984386578405797,-0.941851131304348,-0.983332629275362,-0.971213070289855,-0.969850800724638,-0.95988828,-0.301768594936232,0.0811130432165942,0.217212337927536,-0.985612853333333,-0.983531241304348,-0.978054379710145,0.21589942954058,0.0571291060030435,0.175801186402899,-0.978875092898551,-0.960885051449275,-0.976308512028985,0.102076730951449,-0.0988775128275362,0.233156666228986,-0.953063647536232,0.0228830626811594,-0.981322613478261,0.278392685856522,-0.957196495652174,0.123411090376812,-0.979656446666667,0.183242514143478,-0.96194910057971,-0.95678299884058,-0.935450698,-0.950304156376812,-0.971833505797101,-0.952679400144928,-0.985721182173913,-0.983875256521739,-0.980612178985507,-0.981115326231884,-0.949644474637681,-0.973951226521739,-0.985166732463768,-0.977370682753623,-0.992851979130435,-0.933727856086957,-0.933727856086957,-0.98201741942029,-0.945305105362319,-0.978937828550725,-0.958971360434783,-0.953386097246377,-0.929235633565217,-0.987196635797101,-0.985579276376812,-0.981740086956522,-0.981942349565217,-0.944598591449275,-0.975705335362319,-0.934515255072464,-0.981781846231884,-0.947491732028986,-0.97916410115942
"47","SITTING 24",0.273802639193548,-0.0132223634609677,-0.105542364532258,0.886506119032258,0.158805000693548,0.111420002370968,0.0770960429032258,0.00357652306595161,-0.00351839291564516,-0.0318266034145161,-0.0753977666596774,0.0863159981774194,-0.0963615040806452,-0.040696827983871,-0.0522025771854839,-0.967640395483871,-0.967640395483871,-0.98579360516129,-0.956775978387097,-0.990755330645161,-0.987980841774194,-0.961717445,-0.968820188064516,-0.0224953292387097,-0.0238695617064516,0.0503371133935484,-0.988726791774194,-0.978223159677419,-0.982425263548387,0.192529273535484,-0.0988104088064516,0.0149129526016129,-0.981971939677419,-0.980470185483871,-0.970880482580645,-0.0171662865951613,-0.2292385385,-0.0482583778356452,-0.967433007258064,0.0610501088016129,-0.983705970322581,0.344467973191936,-0.974592502741935,-0.133564334293548,-0.989703526290323,0.191872039573387,-0.989062321612903,-0.954319504677419,-0.95828877516129,-0.985296945483871,-0.970662772096774,-0.963043263870968,-0.988721417419355,-0.978600629193548,-0.985177404354839,-0.984569538225807,-0.977778458225806,-0.966808836290323,-0.990017414516129,-0.989174489677419,-0.990012514516129,-0.961609538387097,-0.961609538387097,-0.984749183870968,-0.963993823870968,-0.989640015967742,-0.989587631451613,-0.952832420483871,-0.955197088870968,-0.989790816935484,-0.980731486774194,-0.986607645645161,-0.985412736612903,-0.976515100483871,-0.968602294516129,-0.963636811451613,-0.985006737258065,-0.963664224193548,-0.990029544677419
"48","SITTING 25",0.269752584375,-0.018704527671875,-0.10049882709375,0.32237439875,0.27588816515625,0.270329175352031,0.085675526046875,0.029409004328125,-0.018689274090625,-0.00871747058125,-0.0744802907953125,0.118198595703125,-0.097664672921875,-0.0401064096304687,-0.054729382671875,-0.720103997140625,-0.720103997140625,-0.9743655584375,-0.8657677853125,-0.9807384503125,-0.94858499,-0.83289306115625,-0.88385952765625,-0.172166285384375,0.0208223213984375,0.00815156841046875,-0.98164358953125,-0.96143911046875,-0.97344357609375,0.0852983366875,-0.145810174951875,-0.0267607409651562,-0.9266065371875,-0.96540296421875,-0.9377007075,0.00253211579375,-0.31989680984375,-0.0724584920414063,-0.84825691334375,-0.009427899753125,-0.97110645140625,0.23955769346875,-0.9360740703125,-0.2109680647625,-0.9778899953125,0.12004301,-0.93475440359375,-0.761283979703125,-0.822010470671875,-0.87955006765625,-0.752040864375,-0.79002615953125,-0.98208142265625,-0.96075341359375,-0.977164674375,-0.92795448421875,-0.95873051734375,-0.9260242865625,-0.9717344209375,-0.98155866859375,-0.98039805921875,-0.77081011265625,-0.77081011265625,-0.9721923265625,-0.8996670021875,-0.97756069859375,-0.93033630296875,-0.74632636228125,-0.80689680259375,-0.9843057646875,-0.96295086421875,-0.9796243659375,-0.92947004890625,-0.95557704125,-0.92974852640625,-0.773628484578125,-0.972667811875,-0.8965711684375,-0.97848682421875
"49","SITTING 26",0.259977123227273,-0.00708085471712121,-0.0973111044242424,0.897543389848485,-0.0731017857575758,0.129695099616667,0.0768353636363636,0.00225012238484848,-0.00432238998484848,-0.0385483132090909,-0.0629364549318182,0.0765450708333333,-0.0965200263106061,-0.0432667697966667,-0.054615058113303,-0.829815541136364,-0.829815541136364,-0.901315553939394,-0.873052018181818,-0.937685208636364,-0.880267790909091,-0.827258859348485,-0.901160588484848,-0.0381193530030303,-0.00606679345454546,0.0780645826181818,-0.889575751045454,-0.884369199393939,-0.937975450909091,0.19251577185,-0.109978572090909,-0.0206894396977273,-0.896773052424242,-0.926601228484848,-0.88265514469697,-0.136197948311061,-0.159565167474242,-0.0502785379636364,-0.833128864295455,0.0748124263954545,-0.874687742469697,0.207412033742424,-0.911923642121212,-0.12350746155803,-0.943250298333333,0.133736449006061,-0.86423835980303,-0.798526766,-0.87134240030303,-0.96393115469697,-0.942451485606061,-0.937701494393939,-0.88739319080303,-0.882175682575758,-0.944767379848485,-0.915908194545455,-0.920775846060606,-0.878518521363636,-0.915567156060606,-0.949818584242424,-0.923624546363636,-0.814498817272727,-0.814498817272727,-0.881873649848485,-0.896555912121212,-0.941509388181818,-0.858655003712121,-0.797191793357576,-0.865833047121212,-0.895529882121212,-0.888282545909091,-0.950257643181818,-0.922196103484848,-0.918473633939394,-0.888441631818182,-0.834342485,-0.891399803939394,-0.904639422878788,-0.942994077575758
"50","SITTING 27",0.275085080543478,-0.0172838672195652,-0.115475036405435,0.911283347065217,-0.211894911304348,-0.153700972879348,0.0655182395369565,0.0106927060076087,0.000264734962391304,-0.061024491298913,-0.0357521233613043,0.101064424358696,-0.0935746811163043,-0.0456914614001087,-0.0536393518336956,-0.603800331336957,-0.603800331336957,-0.752395236521739,-0.660325637168478,-0.851974266413044,-0.727728033478261,-0.646939239347826,-0.718282857065217,-0.143492209554348,-0.0216421783565217,-0.0433483664554348,-0.763480646195652,-0.735285513586956,-0.80884706423913,-0.00481232260869565,-0.134511097031522,-0.161863652427174,-0.783075863043478,-0.800505214565217,-0.708894656086957,-0.215952169121848,-0.133075724844239,-0.148775971205272,-0.705719474782609,0.134748589985978,-0.739494226195652,0.250609584686957,-0.809983803586957,-0.102208217297826,-0.856721958586957,0.239409231873913,-0.673241182913043,-0.573466761018478,-0.622903734706522,-0.975920410543478,-0.969251609782609,-0.950429330869565,-0.747182875978261,-0.727172445217391,-0.821098212173913,-0.79218011173913,-0.800621207934783,-0.61016235026087,-0.85410146423913,-0.854116291630435,-0.838469490326087,-0.697787574369565,-0.697787574369565,-0.742140843586957,-0.765157158157609,-0.85992845076087,-0.654644525945652,-0.565434723,-0.604798267717391,-0.752753167282609,-0.737567043913044,-0.831721828152174,-0.797716074336957,-0.802503871086957,-0.619034023923913,-0.740120356195652,-0.74672554576087,-0.777939710771739,-0.874103564130435
"51","SITTING 28",0.272587671058824,-0.0224250989228235,-0.114107790663529,0.906273131411765,-0.269565764705882,-0.161712736376471,0.0841544440235294,0.0257592377505882,0.00189868873411765,-0.117694777707059,-0.00582637376457647,0.114958869022353,-0.0763150431517647,-0.038165732878,-0.0696610661976471,-0.122700145725882,-0.122700145725882,-0.283160355717647,-0.246360770927059,-0.518673859364706,-0.167642169854118,-0.0832167674776471,-0.396350292305882,-0.338372373917647,-0.0429801432435294,-0.000839381471764705,-0.2468324409,-0.251404229541176,-0.511633682317647,-0.233323530152941,-0.3906825936,-0.217329624331176,-0.291882354788235,-0.428042377223529,-0.296012446474118,-0.135806848230588,-0.165653158154118,-0.150304841764706,-0.123551369903529,0.0262227673882353,-0.237448556087059,0.0921082882035294,-0.437316679329412,-0.001462707874,-0.56542747,0.0973835510491765,-0.154369845070588,-0.0791912566423529,-0.362969213058824,-0.957500956352941,-0.943461141882353,-0.910825024705882,-0.238504592950588,-0.214243436282353,-0.560252738117647,-0.441637755418824,-0.432223031,-0.300951753794118,-0.381458384552941,-0.593517464235294,-0.496411526235294,-0.153086405777647,-0.153086405777647,-0.268025468622353,-0.407263832949412,-0.573988636941177,-0.150693858941176,-0.136428877931529,-0.398344853176471,-0.300678402788235,-0.227929687143529,-0.608576016117647,-0.490515896705882,-0.440876939294118,-0.370550253971765,-0.303138779471765,-0.315862406423529,-0.4912020594,-0.616585786470588
"52","SITTING 29",0.282347660263158,-0.0191958932789474,-0.119961750868421,0.96000952631579,-0.147042425263158,0.0249019536489474,0.104176303005263,-0.00573517926578947,-0.00943871290210526,-0.0369313931052632,-0.0736921427105263,0.0803110384526316,-0.112640334447368,-0.00329552970789474,-0.0445299698157895,-0.657315078657895,-0.657315078657895,-0.781559430789474,-0.647219180763158,-0.870676683684211,-0.709516970289474,-0.717356919328947,-0.765918850789474,-0.0757794672894737,-0.053179568041579,-0.0844396883021053,-0.743409725,-0.794460172894737,-0.870609583157895,0.0726362833157895,-0.184112950052632,-0.0945215472105263,-0.736055248260526,-0.796989670789474,-0.773849461842105,-0.195011274139474,-0.328483667973684,-0.150423538526316,-0.687935951621053,0.0768260976052632,-0.737817319,0.2981137797,-0.778816000263158,-0.193201614578947,-0.892142564473684,0.09733491095,-0.695045562018421,-0.689573316118421,-0.619499583315789,-0.981060021842105,-0.960059033421053,-0.955588157105263,-0.728355107657895,-0.789710317105263,-0.883467827894737,-0.762839335407895,-0.6415137567,-0.776505452368421,-0.815272351842105,-0.909848996052632,-0.850490885789474,-0.662651050842105,-0.662651050842105,-0.742230301842105,-0.681705135342105,-0.895511401052632,-0.690043653184211,-0.694994953131579,-0.582889355289474,-0.7373778835,-0.799321383157895,-0.895145518421053,-0.773056996368421,-0.575844955447368,-0.798236897105263,-0.701565408052632,-0.749800427894737,-0.678954437631579,-0.907630866842105
"53","SITTING 3",0.261283188240741,-0.00465969910185185,-0.098515224955963,0.905268847777778,-0.130195922931296,0.0376004887962963,0.0606071202275926,0.0160662044548148,0.00243522305,-0.0061111282537037,-0.0843016272037037,0.0658209007740741,-0.100137817555556,-0.0422102155,-0.0455892044605556,-0.810185974074074,-0.810185974074074,-0.894585272592593,-0.818779502222222,-0.927173536851852,-0.892857428148148,-0.786144421725926,-0.87937948962963,-0.10026407665,-0.0816779875351852,-0.0399212532962963,-0.903880533148148,-0.85468748962963,-0.928645113518519,0.0557176387592593,-0.195601470742593,-0.102352178425926,-0.861872943148148,-0.907295240185185,-0.861637600925926,-0.152051296264815,-0.268498152618519,-0.115943912458889,-0.836143069814815,3.07599981481305e-06,-0.882621383148148,0.15607689262963,-0.878565567037037,-0.241455691703704,-0.936203241481481,0.0277156669259259,-0.881623690185185,-0.743784771912963,-0.835021510925926,-0.958527117962963,-0.913926618888889,-0.917765140740741,-0.899526028703704,-0.849755721759259,-0.937089933518519,-0.86632594537037,-0.891871524814815,-0.863745980740741,-0.894611809814815,-0.946230681851852,-0.91368027537037,-0.816779135925926,-0.816779135925926,-0.882474799259259,-0.840052918166667,-0.9337508,-0.878144223148148,-0.739933275666667,-0.826008552962963,-0.904061702222222,-0.85484633937037,-0.944363370925926,-0.869556525740741,-0.884366882592593,-0.87734268,-0.836431234444444,-0.882081565555556,-0.844188685314815,-0.935094805
"54","SITTING 30",0.27132143027,-0.016833801467,-0.102182808327,0.9508456425,-0.14520214209,0.021372704085,0.073244056992,0.008499010282,0.00382961395047,-0.0222770442741,-0.077131188711,0.08074457887,-0.089408026461,-0.0332062468304,-0.049474562084,-0.3308490111879,-0.3308490111879,-0.579519631706,-0.3614712136621,-0.733851033,-0.459190641444,-0.368720155723,-0.50199978923,-0.391987633865,-0.164629079027,-0.1424106378,-0.545528175113,-0.542851225668,-0.6657997033,-0.208153191042,-0.370087803844,-0.266809627646,-0.552265455053,-0.532997894,-0.48162265479,-0.3574921062,-0.39144939278,-0.304457241416,-0.398853221668,-0.143332009001,-0.503315833258,-0.002964977155,-0.5709940610563,-0.273284504725,-0.7602614295,-0.02343274587,-0.41692588965,-0.319009444657,-0.361353850753,-0.9645884558,-0.9266774044,-0.8857525074,-0.541263131795,-0.527279006565,-0.7030459257,-0.550561312665,-0.435485536047,-0.4648565169,-0.7263113369,-0.7524990875,-0.6876024957,-0.377917439357,-0.377917439357,-0.507320973568,-0.43699592866,-0.7588430313,-0.4024160782472,-0.341115816191,-0.346800320178,-0.57950021653,-0.54345620694,-0.7401089363,-0.5575143952497,-0.39048924497,-0.51059683598,-0.4656717077665,-0.516726965053798,-0.454133596225,-0.7744842578
"55","SITTING 4",0.267712779161765,-0.0112049455941176,-0.108438281367647,0.58582646,0.305809125639706,0.153738163779412,0.0854200493235294,-0.00297582850117647,-0.0163946617575,-0.0390999757367647,-0.088734774325,0.118202884544118,-0.100817998897059,-0.0413412366911765,-0.0556604131155882,-0.936903786323529,-0.936903786323529,-0.969688872794118,-0.916431931764706,-0.980794616764706,-0.968025735147059,-0.914854860294118,-0.950338915147059,-0.0288952360408824,0.128784865764706,0.0326842585001471,-0.977398571617647,-0.940627668970588,-0.974940857941176,0.200718997311912,-0.0222891262588235,0.0233143538661765,-0.945237521911765,-0.968141465294118,-0.937827208970588,-0.0404047417544118,-0.4378106703,-0.110888761238235,-0.926005230882353,0.0243543996705882,-0.959728792205882,0.219625922470588,-0.9408214775,-0.235996579942647,-0.978177743676471,0.0891185049264706,-0.969188152205882,-0.905200591029412,-0.931543141323529,-0.953679873529412,-0.945082036911765,-0.949557292058824,-0.977259666617647,-0.9412039375,-0.978569866911765,-0.953601377058824,-0.958437415588235,-0.932724441911765,-0.968779290294118,-0.984962729411765,-0.973345412941176,-0.909978670544118,-0.909978670544118,-0.9594432,-0.919085763088235,-0.977242473529412,-0.970021914411765,-0.9062425225,-0.926839042941176,-0.979219461911765,-0.946499183823529,-0.980921177941177,-0.956579242794118,-0.953819801911765,-0.937427311029412,-0.915238267235294,-0.958091057058824,-0.919533918088235,-0.977451428088235
"56","SITTING 5",0.283725585454545,-0.00317898221659091,-0.106647744704545,0.953360876363636,-0.00593673130454545,0.149228048977273,0.0720127752045455,-0.00603389959090909,-0.00954966957727273,-0.0237909222925,-0.0585932750681818,0.0779485078863636,-0.0919419650909091,-0.03635232635,-0.03961175425,-0.902477416590909,-0.902477416590909,-0.958834372272727,-0.900071216136364,-0.961098050227273,-0.964456890681818,-0.884218352272727,-0.914791585,-0.0432788980840909,-0.0329508177431818,-0.0485162032727273,-0.965043880909091,-0.933383573636364,-0.959898202954545,0.122620793279545,-0.171878671844773,-0.0793543389090909,-0.909177241818182,-0.943068378409091,-0.904678029318182,-0.185330783615909,-0.2044655175,-0.146767506977273,-0.899294626590909,-0.0524644480561364,-0.943680160909091,0.102390123129545,-0.905889995,-0.172317672340909,-0.954968353409091,-0.0755129133386364,-0.967621379090909,-0.855323265909091,-0.868384615,-0.969845285,-0.915939779090909,-0.921977087727273,-0.964483431136364,-0.9329513375,-0.964919898863636,-0.909085565909091,-0.935779549090909,-0.901185866136364,-0.943382611590909,-0.964235345454545,-0.949404721363636,-0.871792298636364,-0.871792298636364,-0.944762365454546,-0.866202157272727,-0.951025352272727,-0.969284795454545,-0.851500483613636,-0.857052112045455,-0.967311670454545,-0.937462749090909,-0.968749459318182,-0.911366169545455,-0.933085988181818,-0.909734950681818,-0.878606584545455,-0.945410935454545,-0.867567627727273,-0.949489015227273
"57","SITTING 6",0.276634192,-0.014735946162,-0.11193318488,0.9300974884,0.06642962395,0.0535902256884,0.0745821222546,-0.0016214479416,0.006675147057,-0.0401302725314,-0.0906955973606,0.08788506974,-0.09844744464,-0.0336281480228,-0.0422524420476,-0.9463772192,-0.9463772192,-0.9612385058,-0.9259204998,-0.9607630374,-0.9739464526,-0.9220082628,-0.9316579932,0.00568273904,0.077678988706,0.0815427811006,-0.9698474316,-0.9440199328,-0.9515007688,0.0886360304706,-0.203822785686,-0.111857097776,-0.9276707984,-0.9402778976,-0.9260087148,0.09045198926,-0.133581840706,0.004011920302,-0.9303366512,0.103574048268,-0.944480516,0.10994567824,-0.9175797526,-0.00401272497,-0.9475908446,0.054308756198,-0.9791029774,-0.9163352798,-0.9214574468,-0.9885712744,-0.9579186608,-0.95560797,-0.9688386754,-0.9420531486,-0.956181229,-0.9484181786,-0.9406102472,-0.9323256562,-0.9385799522,-0.9594662968,-0.955555181,-0.9257300244,-0.9257300244,-0.9440033344,-0.9070080386,-0.9451411622,-0.9815685208,-0.9182327054,-0.92173334,-0.9706339648,-0.9439900422,-0.959589626,-0.9554530224,-0.9414747542,-0.9412664642,-0.9344190708,-0.9427469032,-0.9163311998,-0.945827167
"58","SITTING 7",0.284990070909091,-0.0149293981586364,-0.122708906431818,0.966341107727273,-0.0405788168704545,0.0160554075840909,0.0660881353863636,0.0128356656361364,0.0192238546915909,-0.0490648043822727,-0.0333334096227273,0.0253769314545455,-0.0953460376454545,-0.03746100575,-0.050007973,-0.909017192045455,-0.909017192045455,-0.973750950454545,-0.892090060227273,-0.977993685454545,-0.967674048636364,-0.923410559318182,-0.897156643181818,-0.0263491538181818,-0.0695809863,-0.116622463977273,-0.977550358863636,-0.966181135227273,-0.96687289,0.175272188181818,-0.140566329475,-0.130455723159091,-0.934891815681818,-0.952992986818182,-0.946024371818182,-0.117681783040909,-0.322851538363636,-0.106190161043182,-0.901341484772727,-0.0614910552239545,-0.967610764318182,0.175777203477273,-0.928327841136364,-0.159259270343182,-0.974348005,0.0549594660681818,-0.968250133409091,-0.897654166818182,-0.844788359977273,-0.95386135,-0.938775997954545,-0.858210299090909,-0.978085886136364,-0.966301766136364,-0.970720779090909,-0.9331092375,-0.940011060227273,-0.934684314318182,-0.968506950909091,-0.977645311363636,-0.977905466590909,-0.871597243613636,-0.871597243613636,-0.966900969090909,-0.891254778181818,-0.971845329772727,-0.968760634090909,-0.891907105,-0.831261243636364,-0.980864210454545,-0.968994741136364,-0.973290072272727,-0.934132859318182,-0.933918393409091,-0.937388294772727,-0.876773374227273,-0.965191299772727,-0.8890267325,-0.970841099772727
"59","SITTING 8",0.260077894763636,-0.0145176156283636,-0.102698102672727,0.488298462727273,0.244878231327273,0.393502013418182,0.0897349914545455,0.0164302351938182,-0.0183693702529091,-0.0158732703636364,-0.110736570207273,0.121293821472727,-0.0984277125818182,-0.0379361270563636,-0.0580792890181818,-0.928307948363636,-0.928307948363636,-0.970398357818182,-0.914339694,-0.976837740545455,-0.95511586,-0.933632472363636,-0.932735393272727,-0.195404128641818,0.0376275128709091,0.0836006859952727,-0.970705921272727,-0.972726303454545,-0.958660919636364,0.180068755163636,-0.0174771190781818,-0.0143110455254545,-0.959281066909091,-0.955152533454545,-0.953748900545455,0.0308507261381818,-0.235206730666,0.00746492805545455,-0.917856716145454,0.0796306498952727,-0.956955126181818,0.2900947114,-0.940062905090909,-0.112368350090909,-0.964770918727273,0.122191019381818,-0.951692601272727,-0.9126880106,-0.913900313236364,-0.923758696836364,-0.933545857327273,-0.924381481127273,-0.970694864,-0.973408786,-0.962917996181818,-0.968029316727273,-0.952841866363636,-0.952833666363636,-0.969080125818182,-0.972071572545455,-0.980354240181818,-0.896807341436364,-0.896807341436364,-0.958173513454545,-0.928672621636364,-0.964590261090909,-0.950829484363636,-0.908480353745455,-0.910743492836364,-0.973513913454545,-0.976378495272727,-0.965820560727273,-0.971073534545455,-0.952378060181818,-0.956943771454545,-0.902379462345455,-0.959036404363636,-0.933981417636364,-0.966649502545455
"60","SITTING 9",0.284357451315789,-0.0211962731381579,-0.108027268315789,0.964550776578947,-0.0852296955052632,-0.0380200670205263,0.115894473428947,0.00176885639473684,-0.00671661594736842,-0.0835915409473684,-0.0502854796236842,0.0952450681736842,-0.0904314013736842,-0.0569516929736842,-0.0623548538868421,-0.139506024921053,-0.139506024921053,-0.334431418910526,-0.291902804157895,-0.619690575789474,-0.279968664394737,-0.307517034473684,-0.311880583736842,-0.392112273376316,-0.0829957732947368,-0.0284344805394737,-0.357319042421053,-0.449429027631579,-0.467947020631579,-0.373146741684211,-0.375860767078947,-0.400069043421053,-0.413350142368421,-0.544981369184211,-0.353936768065789,-0.267721254205263,-0.121550528683421,-0.238811644196316,-0.286944685710526,0.0397917871578947,-0.325971887815789,0.0264147017894737,-0.539244775,-0.0297292238763158,-0.684202167368421,0.190841470363158,-0.222421343315789,-0.246915653684211,-0.178033333867368,-0.966329050789474,-0.950366262894737,-0.905411175,-0.288854768131579,-0.406091253684211,-0.491547106578947,-0.452133209210526,-0.542485473421053,-0.296148876157895,-0.616736340263158,-0.656758774473684,-0.557729243421053,-0.288371875017368,-0.288371875017368,-0.323495886789474,-0.493219792368421,-0.68390469368421,-0.202915779618421,-0.266251297605263,-0.174181038844737,-0.283263582078947,-0.400934011,-0.515306845789474,-0.470101995526316,-0.545876859736842,-0.346689878052632,-0.402427370815789,-0.325893098684211,-0.552225569473684,-0.706385211315789
"61","STANDING 1",0.278917629056604,-0.0161375901037736,-0.110601817735849,0.942952000377358,-0.272983832264151,0.0134905823226415,0.0753766542264151,0.00797573092830189,-0.00368524954709434,-0.0239877347979245,-0.0593972209811321,0.074800751,-0.0996092129056604,-0.0440627877924528,-0.0489505466716981,-0.984278207358491,-0.984278207358491,-0.992367790566038,-0.976493792830189,-0.994966790566038,-0.995249932641509,-0.977070847735849,-0.985297098679245,0.0865153619088679,0.117478948718868,0.244858585792453,-0.994630797358491,-0.985418704528302,-0.990752166037736,0.314182940150943,0.0391618954943396,0.138581478749057,-0.986386786037736,-0.988984455849057,-0.980773122830189,-0.120293020603774,-0.0447191978169811,0.100607635139623,-0.985356361132075,0.284555290773585,-0.99254247754717,0.422220102264151,-0.984617623396226,-0.0286057725328302,-0.994815376981132,0.334498734301887,-0.995759901509434,-0.973190056415094,-0.979775876981132,-0.99376298509434,-0.981225957924528,-0.976324063584906,-0.994604542264151,-0.98564873245283,-0.992251177358491,-0.987191946603774,-0.98773444,-0.980645626981132,-0.992945106981132,-0.995137917358491,-0.992108467169811,-0.981942928867925,-0.981942928867925,-0.993096209433962,-0.978690028679245,-0.994733238679245,-0.99602834509434,-0.972293102075472,-0.977937259622642,-0.995073759245283,-0.987018226792453,-0.992349818113208,-0.987497128679245,-0.987107727735849,-0.98234533,-0.982313804716981,-0.992536003396226,-0.978466072075472,-0.994671123207547
"62","STANDING 10",0.275736443947368,-0.0199774596265789,-0.102438067131579,0.730957775,-0.360211279736842,0.199742385076316,0.0756635580263158,0.0230185452657895,-0.00718885093289474,-0.0348806619368421,-0.0814292532368421,0.0670519003157895,-0.0958992963947368,-0.0373307301342105,-0.0495159729568421,-0.961442979210526,-0.961442979210526,-0.98437929,-0.935645829210526,-0.988501123421053,-0.982489526842105,-0.945496432631579,-0.967919221578947,-0.0747346202907895,0.00255362910789474,0.145156899646645,-0.985684104473684,-0.976400170526316,-0.982734193421053,0.155178765394737,-0.0811121774681579,0.0477020609657895,-0.978914229210526,-0.973102418157895,-0.968025964210526,0.133025903157895,-0.0449058822815789,-0.148147002728947,-0.957916092631579,0.161094261394737,-0.981049713947368,0.279940619368421,-0.965720972368421,-0.0436956456315789,-0.985289758421053,0.288072133763158,-0.981275687105263,-0.930424998421053,-0.957302514736842,-0.975354071842105,-0.951844014736842,-0.961310029473684,-0.984879734473684,-0.975467857631579,-0.985170014473684,-0.98143375,-0.969697463947368,-0.963729282894737,-0.987473595,-0.985856107631579,-0.985878763157895,-0.94612877631579,-0.94612877631579,-0.979878468157895,-0.952420704736842,-0.984187386052632,-0.980899103684211,-0.927288387,-0.954638436578947,-0.985400892631579,-0.976264587368421,-0.986217861578947,-0.982362519210526,-0.968122801578947,-0.965767210526316,-0.948297805789474,-0.977478051578947,-0.952466301315789,-0.983758212368421
